enrollment_id,percentage_of_module
25081,0.16628175519630484
25083,0.036
25088,0.208
25090,0.43315508021390375
25091,0.023809523809523808
25093,0.013856812933025405
25094,0.104
25095,0.092
25096,0.03559870550161812
25097,0.03418803418803419
25100,0.184
25101,0.018404907975460124
25105,0.032
25110,0.40641711229946526
25111,0.1524822695035461
25113,0.1656441717791411
25115,0.024
25116,0.018404907975460124
25125,0.2192513368983957
25131,0.05157593123209169
25134,0.02702702702702703
25135,0.05157593123209169
25136,0.108
25142,0.312
25143,0.024539877300613498
25146,0.1443850267379679
25152,0.544256120527307
25155,0.0053475935828877
25157,0.236
25158,0.388
25159,0.272
25161,0.09297052154195011
25162,0.08262108262108261
25163,0.5187165775401069
25166,0.21390374331550802
25167,0.13496932515337423
25170,0.5141242937853108
25172,0.3128834355828221
25173,0.112
25179,0.05673758865248227
25190,0.004201680672268907
25191,0.027607361963190184
25192,0.006134969325153374
25198,0.025889967637540454
25201,0.14
25202,0.128
25203,0.08588957055214724
25211,0.003134796238244514
25213,0.0855614973262032
25220,0.13496932515337423
25226,0.2675736961451247
25227,0.003968253968253968
25229,0.02127659574468085
25230,0.1196319018404908
25232,0.0855614973262032
25233,0.15337423312883436
25235,0.09699769053117784
25237,0.07977207977207977
25239,0.04294478527607362
25240,0.03067484662576687
25242,0.05521472392638037
25243,0.03680981595092025
25245,0.024822695035460994
25246,0.0696798493408663
25248,0.09401709401709402
25249,0.3076923076923077
25250,0.011560693641618497
25253,0.07709750566893424
25255,0.2922636103151863
25256,0.14
25258,0.001984126984126984
25261,0.18099547511312217
25263,0.32620320855614976
25267,0.05329153605015674
25270,0.006134969325153374
25277,0.13829787234042554
25281,0.022792022792022793
25283,0.08
25284,0.13268608414239483
25285,0.016891891891891893
25286,0.08662900188323917
25287,0.04964539007092199
25288,0.25668449197860965
25290,0.08588957055214724
25293,0.076
25303,0.001984126984126984
25305,0.212
25310,0.057803468208092484
25313,0.032
25314,0.02262443438914027
25315,0.017857142857142856
25316,0.07142857142857142
25318,0.13903743315508021
25319,0.16045845272206305
25320,0.11764705882352941
25323,0.022675736961451247
25325,0.15419501133786848
25326,0.196
25327,0.01567398119122257
25328,0.10122699386503067
25329,0.00904977375565611
25330,0.1524822695035461
25331,0.008
25334,0.06748466257668712
25338,0.006993006993006993
25339,0.216
25344,0.3850267379679144
25345,0.03418803418803419
25347,0.02127659574468085
25350,0.04
25354,0.116
25355,0.0481283422459893
25359,0.037037037037037035
25361,0.08588957055214724
25363,0.18
25365,0.224
25366,0.07975460122699386
25368,0.17177914110429449
25369,0.003067484662576687
25371,0.08391608391608392
25372,0.11229946524064172
25373,0.216
25378,0.14040114613180515
25381,0.10429447852760736
25382,0.005952380952380952
25383,0.06552706552706553
25385,0.07482993197278912
25386,0.06293706293706294
25389,0.17006802721088435
25391,0.030405405405405407
25393,0.10679611650485436
25394,0.12056737588652482
25396,0.10429447852760736
25399,0.13151927437641722
25401,0.02127659574468085
25403,0.03067484662576687
25404,0.0748663101604278
25406,0.3210161662817552
25407,0.003134796238244514
25412,0.09202453987730061
25413,0.08097928436911488
25414,0.09468822170900693
25418,0.03680981595092025
25421,0.244
25422,0.052
25423,0.09815950920245399
25427,0.012269938650306749
25428,0.003067484662576687
25434,0.02
25437,0.011904761904761904
25440,0.092
25442,0.02912621359223301
25446,0.0673758865248227
25448,0.296
25452,0.18716577540106952
25453,0.2655367231638418
25454,0.5187165775401069
25457,0.024539877300613498
25458,0.02127659574468085
25460,0.08843537414965986
25461,0.08156028368794327
25463,0.03134796238244514
25464,0.13368983957219252
25465,0.006756756756756757
25467,0.172
25472,0.008
25476,0.036
25479,0.016
25480,0.0830945558739255
25482,0.032362459546925564
25486,0.0736196319018405
25489,0.196
25491,0.08823529411764706
25493,0.002849002849002849
25494,0.014184397163120567
25498,0.11229946524064172
25500,0.072
25502,0.025210084033613446
25506,0.06382978723404255
25512,0.058823529411764705
25516,0.276
25519,0.092
25520,0.05273069679849341
25521,0.10695187165775401
25522,0.092
25524,0.05521472392638037
25525,0.0017271157167530224
25527,0.14184397163120568
25528,0.024
25530,0.088
25536,0.2022792022792023
25537,0.006134969325153374
25539,0.04
25543,0.05319148936170213
25544,0.128
25548,0.06417112299465241
25550,0.006928406466512702
25551,0.003236245954692557
25555,0.0736196319018405
25558,0.152
25559,0.068
25560,0.312
25562,0.4385026737967914
25567,0.018404907975460124
25572,0.003067484662576687
25574,0.20552147239263804
25576,0.0053475935828877
25578,0.010638297872340425
25583,0.03151862464183381
25584,0.24
25585,0.147239263803681
25586,0.03374233128834356
25587,0.08547008547008547
25588,0.22340425531914893
25592,0.25133689839572193
25595,0.024539877300613498
25599,0.019417475728155338
25602,0.16
25606,0.06417112299465241
25607,0.0673758865248227
25609,0.09202453987730061
25610,0.24
25613,0.16042780748663102
25614,0.13803680981595093
25623,0.004
25624,0.06936416184971098
25626,0.03067484662576687
25627,0.017271157167530225
25635,0.0035460992907801418
25636,0.2147239263803681
25638,0.012
25640,0.10854503464203233
25642,0.284
25643,0.212
25645,0.1497326203208556
25648,0.04072398190045249
25649,0.006993006993006993
25655,0.13829787234042554
25660,0.016
25661,0.008
25662,0.1656441717791411
25664,0.024539877300613498
25665,0.20245398773006135
25666,0.0736196319018405
25669,0.001984126984126984
25671,0.3374233128834356
25674,0.1092436974789916
25675,0.0777027027027027
25678,0.32601880877742945
25683,0.4049079754601227
25685,0.312
25686,0.2085889570552147
25690,0.006134969325153374
25694,0.132
25695,0.006756756756756757
25698,0.136
25700,0.058823529411764705
25705,0.184
25706,0.1595744680851064
25708,0.02865329512893983
25711,0.20168067226890757
25715,0.2116564417177914
25719,0.1836734693877551
25720,0.2127659574468085
25725,0.0374331550802139
25727,0.02
25730,0.07029478458049887
25732,0.024
25733,0.1524822695035461
25737,0.2887700534759358
25739,0.006134969325153374
25740,0.024
25743,0.12269938650306748
25744,0.15337423312883436
25746,0.24293785310734464
25747,0.006134969325153374
25749,0.316
25750,0.20320855614973263
25752,0.08021390374331551
25757,0.16524216524216523
25762,0.2085889570552147
25764,0.27807486631016043
25766,0.16332378223495703
25770,0.009416195856873822
25771,0.0106951871657754
25772,0.3709981167608286
25773,0.16181229773462782
25778,0.176
25779,0.248
25780,0.18098159509202455
25785,0.15028901734104047
25788,0.025210084033613446
25791,0.10160427807486631
25792,0.24539877300613497
25794,0.13105413105413105
25795,0.2994652406417112
25796,0.17484662576687116
25797,0.0855614973262032
25801,0.056
25802,0.03133903133903134
25809,0.0017271157167530224
25813,0.0736196319018405
25814,0.0945945945945946
25820,0.152
25825,0.09815950920245399
25827,0.11042944785276074
25829,0.088
25830,0.22085889570552147
25839,0.1443850267379679
25840,0.208
25841,0.11888111888111888
25843,0.40641711229946526
25847,0.06
25851,0.084
25854,0.1656441717791411
25856,0.06417112299465241
25858,0.35664335664335667
25859,0.12299465240641712
25861,0.032
25865,0.027607361963190184
25866,0.14893617021276595
25869,0.02947845804988662
25871,0.013816925734024179
25874,0.168
25877,0.148
25882,0.003236245954692557
25884,0.05128205128205128
25893,0.148
25896,0.144
25897,0.03067484662576687
25900,0.060810810810810814
25907,0.144
25910,0.036
25914,0.04945054945054945
25917,0.008635578583765112
25920,0.10695187165775401
25925,0.003968253968253968
25926,0.26993865030674846
25927,0.1595744680851064
25928,0.076
25930,0.1174785100286533
25933,0.33689839572192515
25936,0.19594594594594594
25937,0.168
25938,0.05872193436960276
25942,0.27607361963190186
25945,0.1879432624113475
25948,0.1443850267379679
25951,0.00992063492063492
25956,0.0851063829787234
25959,0.10679611650485436
25960,0.008
25961,0.18067226890756302
25962,0.072
25964,0.068
25966,0.136
25972,0.0018832391713747645
25974,0.016
25975,0.053475935828877004
25976,0.132
25981,0.005780346820809248
25983,0.1656441717791411
25987,0.112
25988,0.168
25993,0.003968253968253968
25995,0.004524886877828055
25996,0.05319148936170213
25998,0.037037037037037035
26000,0.00904977375565611
26001,0.036
26008,0.016181229773462782
26009,0.04391891891891892
26010,0.008635578583765112
26018,0.064
26021,0.011299435028248588
26024,0.04854368932038835
26029,0.116
26030,0.0017271157167530224
26032,0.232
26037,0.1443850267379679
26039,0.006134969325153374
26040,0.18716577540106952
26041,0.26380368098159507
26042,0.04072398190045249
26045,0.061488673139158574
26053,0.244
26054,0.022675736961451247
26061,0.06043956043956044
26062,0.36809815950920244
26066,0.20168067226890757
26068,0.312
26070,0.236
26075,0.3422459893048128
26082,0.056
26085,0.0106951871657754
26087,0.06417112299465241
26089,0.15030674846625766
26095,0.016166281755196306
26102,0.068
26104,0.0053475935828877
26110,0.012269938650306749
26118,0.022653721682847898
26119,0.35294117647058826
26120,0.18
26122,0.014245014245014245
26123,0.0053475935828877
26124,0.19631901840490798
26127,0.012269938650306749
26128,0.23356009070294784
26129,0.18711656441717792
26131,0.04365079365079365
26134,0.006134969325153374
26135,0.3006134969325153
26136,0.0053475935828877
26138,0.276
26139,0.108
26142,0.09815950920245399
26144,0.003067484662576687
26145,0.03067484662576687
26160,0.0659025787965616
26164,0.005780346820809248
26165,0.37967914438502676
26167,0.1497326203208556
26171,0.04054054054054054
26173,0.15472779369627507
26174,0.31901840490797545
26175,0.13753581661891118
26176,0.0425531914893617
26177,0.0035460992907801418
26180,0.132
26181,0.16760828625235405
26182,0.084
26183,0.04395604395604396
26184,0.168
26185,0.20320855614973263
26187,0.28342245989304815
26189,0.016891891891891893
26193,0.003067484662576687
26199,0.26
26200,0.0033783783783783786
26201,0.05673758865248227
26202,0.006993006993006993
26203,0.4117647058823529
26206,0.152
26207,0.058823529411764705
26211,0.07975460122699386
26213,0.06017191977077364
26214,0.09237875288683603
26217,0.0374331550802139
26225,0.06004618937644342
26227,0.164
26235,0.1656441717791411
26246,0.014245014245014245
26250,0.248
26252,0.2883435582822086
26253,0.3312883435582822
26257,0.0057306590257879654
26259,0.05730659025787966
26263,0.192090395480226
26266,0.18452380952380953
26267,0.10695187165775401
26268,0.40559440559440557
26269,0.06382978723404255
26270,0.06134969325153374
26271,0.2887700534759358
26275,0.17375886524822695
26281,0.3006134969325153
26283,0.048
26284,0.06951871657754011
26285,0.32620320855614976
26292,0.068
26296,0.30057803468208094
26298,0.1737891737891738
26300,0.03695150115473441
26301,0.25766871165644173
26304,0.024539877300613498
26305,0.056
26308,0.072
26309,0.048
26313,0.023809523809523808
26317,0.0851063829787234
26318,0.21008403361344538
26319,0.21428571428571427
26323,0.0053475935828877
26324,0.1443850267379679
26327,0.016181229773462782
26329,0.06417112299465241
26330,0.2116564417177914
26332,0.116
26333,0.04
26338,0.006134969325153374
26339,0.004
26343,0.028
26346,0.22033898305084745
26348,0.12834224598930483
26349,0.144
26351,0.15337423312883436
26352,0.324
26353,0.0851063829787234
26354,0.06417112299465241
26356,0.0425531914893617
26357,0.13120567375886524
26359,0.01809954751131222
26360,0.028
26363,0.022922636103151862
26364,0.005780346820809248
26365,0.208
26366,0.148
26370,0.06441717791411043
26373,0.056
26375,0.048
26380,0.04
26384,0.032015065913371
26390,0.07801418439716312
26391,0.03067484662576687
26398,0.22006472491909385
26399,0.0472972972972973
26400,0.03695150115473441
26402,0.32
26404,0.148
26406,0.02936096718480138
26408,0.036
26409,0.012269938650306749
26415,0.006134969325153374
26422,0.22459893048128343
26424,0.025889967637540454
26425,0.06
26427,0.1165644171779141
26430,0.12056737588652482
26436,0.1891891891891892
26437,0.1711229946524064
26445,0.18716577540106952
26452,0.024
26454,0.4161849710982659
26457,0.26380368098159507
26460,0.09574468085106383
26461,0.17687074829931973
26462,0.06382978723404255
26464,0.49191685912240185
26465,0.27300613496932513
26470,0.2562358276643991
26475,0.21965317919075145
26476,0.048
26477,0.276
26481,0.046242774566473986
26483,0.02027027027027027
26484,0.016
26487,0.09243697478991597
26489,0.12056737588652482
26490,0.228
26495,0.204
26497,0.06028368794326241
26500,0.10283687943262411
26501,0.04081632653061224
26502,0.03680981595092025
26506,0.015065913370998116
26508,0.1411042944785276
26519,0.096
26524,0.068
26527,0.18181818181818182
26530,0.006134969325153374
26531,0.072
26536,0.004201680672268907
26541,0.056
26543,0.0106951871657754
26544,0.14
26546,0.09202453987730061
26548,0.03208556149732621
26551,0.0374331550802139
26552,0.05214723926380368
26559,0.26993865030674846
26562,0.004
26563,0.056
26564,0.058823529411764705
26566,0.026737967914438502
26570,0.06993006993006994
26572,0.08865248226950355
26574,0.10283687943262411
26576,0.017191977077363897
26579,0.024822695035460994
26581,0.12883435582822086
26585,0.064
26588,0.18404907975460122
26590,0.20279720279720279
26610,0.24018475750577367
26612,0.152
26614,0.028368794326241134
26615,0.37967914438502676
26617,0.11486486486486487
26619,0.1411042944785276
26627,0.124
26629,0.24233128834355827
26630,0.004
26631,0.16
26632,0.07482993197278912
26634,0.1276595744680851
26636,0.116
26637,0.06951871657754011
26638,0.22994652406417113
26640,0.16828478964401294
26644,0.0374331550802139
26645,0.2887700534759358
26650,0.2116564417177914
26652,0.088
26654,0.03067484662576687
26655,0.022653721682847898
26657,0.05177993527508091
26658,0.10546139359698682
26660,0.052
26667,0.16
26669,0.003067484662576687
26670,0.4117647058823529
26672,0.057736720554272515
26674,0.028
26675,0.012269938650306749
26676,0.048
26679,0.112
26680,0.006134969325153374
26681,0.02849002849002849
26684,0.0748663101604278
26687,0.40641711229946526
26692,0.014245014245014245
26693,0.07094594594594594
26694,0.052
26697,0.15030674846625766
26698,0.011396011396011397
26700,0.28342245989304815
26707,0.16042780748663102
26708,0.09202453987730061
26709,0.18832391713747645
26711,0.19658119658119658
26713,0.22085889570552147
26715,0.1746031746031746
26716,0.008
26723,0.18594104308390022
26726,0.104
26727,0.011337868480725623
26728,0.288
26734,0.128
26736,0.045584045584045586
26737,0.2116564417177914
26739,0.02
26754,0.06993006993006994
26760,0.017094017094017096
26763,0.1974921630094044
26764,0.03067484662576687
26765,0.03680981595092025
26768,0.18820861678004536
26770,0.019417475728155338
26773,0.03067484662576687
26774,0.08775981524249422
26776,0.1411042944785276
26778,0.10256410256410256
26779,0.030405405405405407
26780,0.092
26781,0.02147239263803681
26785,0.013513513513513514
26786,0.10122699386503067
26794,0.07736389684813753
26798,0.08597285067873303
26799,0.04297994269340974
26801,0.1276595744680851
26805,0.06293706293706294
26807,0.24064171122994651
26809,0.0213903743315508
26811,0.10638297872340426
26812,0.15202702702702703
26813,0.004524886877828055
26814,0.0033783783783783786
26816,0.375
26819,0.188
26821,0.04143126177024482
26824,0.09202453987730061
26826,0.0481283422459893
26832,0.028368794326241134
26833,0.0053475935828877
26834,0.17663817663817663
26837,0.2
26838,0.03680981595092025
26839,0.10695187165775401
26841,0.08021390374331551
26846,0.024
26847,0.06134969325153374
26852,0.164
26853,0.18
26855,0.03296703296703297
26862,0.048
26866,0.14893617021276595
26871,0.068
26873,0.34355828220858897
26875,0.0736196319018405
26876,0.29411764705882354
26877,0.04895104895104895
26882,0.152
26884,0.15950920245398773
26885,0.352
26889,0.1657754010695187
26897,0.22699386503067484
26898,0.25133689839572193
26900,0.014245014245014245
26901,0.1
26902,0.20212765957446807
26903,0.019417475728155338
26904,0.017191977077363897
26914,0.064
26921,0.015337423312883436
26922,0.104
26927,0.2392638036809816
26931,0.1524822695035461
26934,0.216
26939,0.08
26940,0.1702127659574468
26942,0.027472527472527472
26944,0.004
26947,0.014245014245014245
26949,0.06951871657754011
26951,0.02865329512893983
26955,0.04054054054054054
26965,0.2811791383219955
26967,0.05319148936170213
26968,0.12
26969,0.13190184049079753
26970,0.0962566844919786
26972,0.1411042944785276
26976,0.18181818181818182
26978,0.232
26981,0.196
26982,0.2562358276643991
26983,0.04
26984,0.03361344537815126
26988,0.20320855614973263
26994,0.23648648648648649
26996,0.0057306590257879654
26998,0.228
27005,0.144
27008,0.004
27009,0.42780748663101603
27012,0.034383954154727794
27015,0.05521472392638037
27017,0.0106951871657754
27019,0.24942263279445728
27024,0.0427807486631016
27026,0.0035460992907801418
27032,0.022922636103151862
27044,0.224
27045,0.1655328798185941
27048,0.005698005698005698
27066,0.0736196319018405
27067,0.054441260744985676
27068,0.13496932515337423
27070,0.1411042944785276
27071,0.014184397163120567
27072,0.04
27073,0.308
27076,0.1564625850340136
27077,0.05521472392638037
27079,0.08588957055214724
27081,0.19938650306748465
27083,0.0053475935828877
27088,0.03067484662576687
27090,0.12883435582822086
27093,0.02
27097,0.07975460122699386
27098,0.284
27102,0.0035460992907801418
27103,0.34104046242774566
27105,0.036
27106,0.324
27108,0.3312883435582822
27109,0.006993006993006993
27110,0.1656441717791411
27111,0.26737967914438504
27112,0.3374233128834356
27117,0.032
27119,0.03296703296703297
27123,0.013888888888888888
27127,0.1411042944785276
27128,0.09815950920245399
27131,0.02364864864864865
27134,0.0028653295128939827
27138,0.006134969325153374
27140,0.14189189189189189
27141,0.0035460992907801418
27145,0.46621621621621623
27147,0.05157593123209169
27150,0.028901734104046242
27151,0.18098159509202455
27152,0.2331288343558282
27154,0.14893617021276595
27155,0.1099290780141844
27156,0.14
27157,0.01984126984126984
27158,0.003134796238244514
27159,0.112
27160,0.049079754601226995
27166,0.013888888888888888
27168,0.10160427807486631
27175,0.09826589595375723
27177,0.0017271157167530224
27180,0.04395604395604396
27182,0.18
27185,0.022792022792022793
27188,0.18098159509202455
27190,0.06552706552706553
27193,0.196
27194,0.057803468208092484
27198,0.008
27204,0.034013605442176874
27205,0.152
27207,0.008
27211,0.08
27213,0.15602836879432624
27215,0.03374233128834356
27216,0.088
27218,0.003067484662576687
27220,0.03496503496503497
27221,0.008
27226,0.002849002849002849
27228,0.2192513368983957
27236,0.37967914438502676
27244,0.03208556149732621
27245,0.07523510971786834
27246,0.044
27250,0.09202453987730061
27255,0.104
27263,0.10283687943262411
27264,0.022922636103151862
27267,0.076
27269,0.0374331550802139
27271,0.29411764705882354
27274,0.0023094688221709007
27277,0.006472491909385114
27279,0.088
27280,0.076
27283,0.023121387283236993
27287,0.3220338983050847
27289,0.004
27291,0.044
27294,0.024539877300613498
27295,0.0481283422459893
27300,0.012269938650306749
27302,0.03208556149732621
27303,0.009202453987730062
27304,0.0035460992907801418
27308,0.03571428571428571
27312,0.06417112299465241
27313,0.04964539007092199
27314,0.006134969325153374
27318,0.019417475728155338
27321,0.027149321266968326
27327,0.1773049645390071
27328,0.020785219399538105
27329,0.42406876790830944
27330,0.06748466257668712
27335,0.03619909502262444
27338,0.045845272206303724
27341,0.003067484662576687
27342,0.20552147239263804
27343,0.048
27345,0.0017271157167530224
27347,0.11764705882352941
27351,0.15950920245398773
27353,0.2116564417177914
27357,0.1497326203208556
27358,0.156
27361,0.1901840490797546
27363,0.19631901840490798
27367,0.0033783783783783786
27371,0.02849002849002849
27373,0.005698005698005698
27374,0.044
27377,0.048
27379,0.32515337423312884
27380,0.011461318051575931
27383,0.014245014245014245
27385,0.008635578583765112
27387,0.12056737588652482
27390,0.028
27394,0.06417112299465241
27397,0.003236245954692557
27401,0.05501618122977346
27402,0.02027027027027027
27408,0.01680672268907563
27410,0.005698005698005698
27411,0.004
27413,0.012269938650306749
27414,0.02040816326530612
27418,0.04964539007092199
27419,0.07563025210084033
27423,0.3689839572192513
27424,0.10888252148997135
27426,0.016
27431,0.09815950920245399
27433,0.2085889570552147
27437,0.12834224598930483
27442,0.15419501133786848
27443,0.18552036199095023
27445,0.045307443365695796
27446,0.184
27451,0.12883435582822086
27452,0.016891891891891893
27453,0.008
27454,0.09815950920245399
27455,0.0673758865248227
27459,0.006134969325153374
27460,0.006993006993006993
27463,0.07407407407407407
27467,0.006134969325153374
27469,0.006134969325153374
27471,0.11349693251533742
27476,0.015065913370998116
27478,0.1715210355987055
27480,0.244
27481,0.002849002849002849
27482,0.0022675736961451248
27484,0.005494505494505495
27504,0.014245014245014245
27507,0.006134969325153374
27510,0.006134969325153374
27514,0.048
27516,0.2
27518,0.006134969325153374
27519,0.002849002849002849
27522,0.072
27523,0.14549653579676675
27524,0.04895104895104895
27528,0.064
27532,0.09574468085106383
27538,0.288
27541,0.22635135135135134
27546,0.0053475935828877
27547,0.017857142857142856
27549,0.07643312101910828
27554,0.08917197452229299
27555,0.005235602094240838
27556,0.17197452229299362
27558,0.012738853503184714
27562,0.044585987261146494
27565,0.03184713375796178
27567,0.10828025477707007
27571,0.12027491408934708
27572,0.12101910828025478
27573,0.1337579617834395
27574,0.07643312101910828
27576,0.18471337579617833
27579,0.1464968152866242
27585,0.12101910828025478
27586,0.006369426751592357
27589,0.1464968152866242
27597,0.09278350515463918
27599,0.12101910828025478
27600,0.005235602094240838
27602,0.1464968152866242
27608,0.0017482517482517483
27609,0.003436426116838488
27611,0.1592356687898089
27613,0.050955414012738856
27618,0.08917197452229299
27622,0.2508591065292096
27624,0.06369426751592357
27627,0.06369426751592357
27631,0.12738853503184713
27635,0.16560509554140126
27637,0.08917197452229299
27638,0.16560509554140126
27640,0.08280254777070063
27645,0.1910828025477707
27652,0.19745222929936307
27655,0.06369426751592357
27661,0.12101910828025478
27662,0.025477707006369428
27665,0.12101910828025478
27675,0.06369426751592357
27679,0.015706806282722512
27680,0.36363636363636365
27681,0.15286624203821655
27684,0.10191082802547771
27689,0.10191082802547771
27690,0.03821656050955414
27691,0.1624548736462094
27692,0.03821656050955414
27695,0.17197452229299362
27696,0.20382165605095542
27700,0.002617801047120419
27704,0.1592356687898089
27705,0.006369426751592357
27707,0.0017482517482517483
27712,0.07006369426751592
27715,0.012237762237762238
27716,0.09554140127388536
27720,0.11464968152866242
27721,0.08917197452229299
27726,0.10828025477707007
27727,0.03821656050955414
27730,0.002617801047120419
27731,0.09554140127388536
27738,0.07006369426751592
27743,0.10828025477707007
27744,0.17834394904458598
27746,0.041237113402061855
27748,0.01832460732984293
27750,0.044585987261146494
27756,0.20382165605095542
27762,0.3161512027491409
27765,0.01910828025477707
27769,0.03821656050955414
27771,0.21656050955414013
27774,0.08917197452229299
27775,0.08280254777070063
27776,0.015706806282722512
27782,0.07006369426751592
27784,0.03184713375796178
27785,0.006369426751592357
27788,0.06369426751592357
27792,0.003436426116838488
27796,0.07643312101910828
27798,0.1888111888111888
27802,0.050955414012738856
27804,0.05732484076433121
27809,0.05732484076433121
27814,0.06369426751592357
27815,0.10191082802547771
27818,0.1592356687898089
27825,0.09554140127388536
27827,0.07006369426751592
27828,0.01832460732984293
27829,0.08917197452229299
27830,0.17869415807560138
27834,0.30927835051546393
27835,0.36013986013986016
27837,0.07006369426751592
27838,0.16494845360824742
27851,0.1592356687898089
27852,0.1592356687898089
27854,0.10828025477707007
27857,0.015706806282722512
27858,0.11464968152866242
27859,0.020942408376963352
27861,0.03821656050955414
27864,0.044585987261146494
27868,0.006369426751592357
27869,0.0017482517482517483
27872,0.06529209621993128
27875,0.003436426116838488
27881,0.09554140127388536
27883,0.1464968152866242
27886,0.1592356687898089
27889,0.19745222929936307
27891,0.006369426751592357
27892,0.11683848797250859
27893,0.11464968152866242
27894,0.16560509554140126
27898,0.09554140127388536
27900,0.15286624203821655
27902,0.04450261780104712
27904,0.08280254777070063
27905,0.07643312101910828
27910,0.09025270758122744
27913,0.03821656050955414
27914,0.1592356687898089
27918,0.17869415807560138
27920,0.19745222929936307
27923,0.03184713375796178
27926,0.05732484076433121
27932,0.38144329896907214
27933,0.10828025477707007
27935,0.05776173285198556
27939,0.1337579617834395
27940,0.17197452229299362
27941,0.07006369426751592
27944,0.24203821656050956
27946,0.08917197452229299
27952,0.09554140127388536
27956,0.03821656050955414
27960,0.08917197452229299
27961,0.17197452229299362
27962,0.006369426751592357
27963,0.06369426751592357
27964,0.22336769759450173
27965,0.07006369426751592
27967,0.06369426751592357
27971,0.07643312101910828
27973,0.044585987261146494
27978,0.15286624203821655
27980,0.10191082802547771
27981,0.07643312101910828
27982,0.20577617328519857
27983,0.03821656050955414
27984,0.10828025477707007
27985,0.05415162454873646
27986,0.012738853503184714
27989,0.050955414012738856
27990,0.08280254777070063
27992,0.044585987261146494
27993,0.003436426116838488
27994,0.08280254777070063
28001,0.07643312101910828
28009,0.17197452229299362
28012,0.10191082802547771
28014,0.050955414012738856
28016,0.06369426751592357
28018,0.10191082802547771
28020,0.06282722513089005
28022,0.061855670103092786
28023,0.0036101083032490976
28025,0.05732484076433121
28026,0.1099476439790576
28027,0.21656050955414013
28031,0.07643312101910828
28035,0.10191082802547771
28042,0.12714776632302405
28045,0.08917197452229299
28048,0.13402061855670103
28054,0.15286624203821655
28056,0.10191082802547771
28063,0.036101083032490974
28064,0.08917197452229299
28071,0.0036101083032490976
28072,0.1337579617834395
28073,0.044585987261146494
28074,0.14012738853503184
28075,0.2542955326460481
28076,0.10191082802547771
28077,0.02527075812274368
28080,0.05732484076433121
28084,0.10828025477707007
28085,0.06369426751592357
28089,0.06498194945848375
28094,0.10828025477707007
28096,0.1464968152866242
28098,0.08917197452229299
28099,0.10191082802547771
28100,0.03184713375796178
28101,0.16151202749140894
28103,0.020942408376963352
28107,0.012738853503184714
28108,0.08280254777070063
28113,0.013745704467353952
28117,0.021660649819494584
28121,0.05732484076433121
28123,0.1592356687898089
28126,0.032490974729241874
28127,0.07643312101910828
28129,0.08917197452229299
28130,0.10828025477707007
28133,0.044585987261146494
28135,0.14012738853503184
28137,0.050955414012738856
28141,0.07643312101910828
28143,0.05732484076433121
28146,0.2229299363057325
28147,0.008741258741258742
28149,0.11913357400722022
28152,0.11464968152866242
28153,0.020618556701030927
28156,0.013089005235602094
28157,0.07643312101910828
28158,0.29553264604810997
28159,0.1337579617834395
28161,0.29553264604810997
28162,0.1592356687898089
28164,0.10828025477707007
28165,0.08280254777070063
28169,0.1337579617834395
28171,0.05732484076433121
28172,0.16151202749140894
28174,0.10191082802547771
28178,0.17197452229299362
28181,0.13357400722021662
28182,0.021660649819494584
28183,0.26048951048951047
28184,0.13350785340314136
28185,0.12027491408934708
28187,0.054982817869415807
28191,0.48426573426573427
28193,0.02527075812274368
28198,0.09386281588447654
28199,0.08280254777070063
28201,0.05732484076433121
28204,0.09025270758122744
28205,0.06369426751592357
28206,0.025477707006369428
28208,0.05732484076433121
28214,0.0036101083032490976
28215,0.003436426116838488
28219,0.0859106529209622
28221,0.07942238267148015
28223,0.07006369426751592
28224,0.05732484076433121
28225,0.02097902097902098
28226,0.16560509554140126
28230,0.09747292418772563
28236,0.07006369426751592
28237,0.09554140127388536
28238,0.025477707006369428
28241,0.2229299363057325
28244,0.2097902097902098
28249,0.14432989690721648
28250,0.07006369426751592
28252,0.19745222929936307
28254,0.14012738853503184
28257,0.05732484076433121
28258,0.09554140127388536
28259,0.26804123711340205
28262,0.1910828025477707
28269,0.14776632302405499
28270,0.036101083032490974
28274,0.11464968152866242
28275,0.12101910828025478
28276,0.0036101083032490976
28282,0.19745222929936307
28284,0.08917197452229299
28285,0.006369426751592357
28292,0.09554140127388536
28293,0.1337579617834395
28297,0.14012738853503184
28300,0.021660649819494584
28301,0.07643312101910828
28302,0.24054982817869416
28304,0.08917197452229299
28306,0.08280254777070063
28312,0.1910828025477707
28315,0.18471337579617833
28317,0.032490974729241874
28320,0.006369426751592357
28321,0.03821656050955414
28323,0.11464968152866242
28327,0.03184713375796178
28333,0.21019108280254778
28336,0.06369426751592357
28338,0.16560509554140126
28339,0.025477707006369428
28346,0.07643312101910828
28347,0.03184713375796178
28348,0.006369426751592357
28350,0.09554140127388536
28351,0.08917197452229299
28352,0.021660649819494584
28354,0.015706806282722512
28358,0.08280254777070063
28366,0.1444043321299639
28373,0.036101083032490974
28379,0.08917197452229299
28382,0.2027491408934708
28386,0.17834394904458598
28390,0.11464968152866242
28391,0.050955414012738856
28402,0.09554140127388536
28404,0.025477707006369428
28407,0.07560137457044673
28412,0.10828025477707007
28417,0.10191082802547771
28419,0.21019108280254778
28424,0.025477707006369428
28426,0.07643312101910828
28427,0.012738853503184714
28428,0.17197452229299362
